C	area	de	hourly
	VARIABLES	BEGIN	END
	9	1	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
					MWh	MWh	MWh	NP Cost - Euro	NP Cost - Euro	NP Cost - Euro	NODU	NODU	NODU
	index	day	month	hour	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP
	4730	17	JUL	01:00	34653	0	0	0	0	0	39	0	0
	4731	17	JUL	02:00	33424	0	0	0	0	0	39	0	0
	4732	17	JUL	03:00	32708	0	0	0	0	0	39	0	0
	4733	17	JUL	04:00	32313	0	0	0	0	0	39	0	0
	4734	17	JUL	05:00	30677	0	0	0	0	0	39	0	0
	4735	17	JUL	06:00	30900	0	0	0	0	0	39	0	0
	4736	17	JUL	07:00	30257	0	0	0	0	0	39	0	0
	4737	17	JUL	08:00	30546	0	0	0	0	0	39	0	0
	4738	17	JUL	09:00	30502	0	0	0	0	0	39	0	0
	4739	17	JUL	10:00	30739	0	0	0	0	0	39	0	0
	4740	17	JUL	11:00	32321	0	0	0	0	0	39	0	0
	4741	17	JUL	12:00	33224	0	0	0	0	0	39	0	0
	4742	17	JUL	13:00	34169	0	0	0	0	0	39	0	0
	4743	17	JUL	14:00	36034	0	0	0	0	0	39	0	0
	4744	17	JUL	15:00	36601	0	0	0	0	0	39	0	0
	4745	17	JUL	16:00	36854	0	0	0	0	0	39	0	0
	4746	17	JUL	17:00	37677	50	0	0	0	0	39	0	0
	4747	17	JUL	18:00	38349	111	0	0	0	0	39	0	0
	4748	17	JUL	19:00	38719	131	0	0	0	0	39	0	0
	4749	17	JUL	20:00	37996	108	0	0	0	0	39	0	0
	4750	17	JUL	21:00	38296	89	0	0	0	0	39	0	0
	4751	17	JUL	22:00	37572	44	0	0	0	0	39	0	0
	4752	17	JUL	23:00	36978	0	0	0	0	0	39	0	0
	4753	18	JUL	00:00	38749	0	0	0	0	0	39	0	0
	4754	18	JUL	01:00	37042	0	0	0	0	0	39	0	0
	4755	18	JUL	02:00	35961	0	0	0	0	0	39	0	0
	4756	18	JUL	03:00	35516	0	0	0	0	0	39	0	0
	4757	18	JUL	04:00	34104	0	0	0	0	0	39	0	0
	4758	18	JUL	05:00	33577	0	0	0	0	0	39	0	0
	4759	18	JUL	06:00	32880	0	0	0	0	0	39	0	0
	4760	18	JUL	07:00	32514	0	0	0	0	0	39	0	0
	4761	18	JUL	08:00	32328	0	0	0	0	0	39	0	0
	4762	18	JUL	09:00	33837	0	0	0	0	0	39	0	0
	4763	18	JUL	10:00	32951	0	0	0	0	0	39	0	0
	4764	18	JUL	11:00	33793	0	0	0	0	0	39	0	0
	4765	18	JUL	12:00	35691	0	0	0	0	0	39	0	0
	4766	18	JUL	13:00	36856	0	0	0	0	0	39	0	0
	4767	18	JUL	14:00	36753	0	0	0	0	0	39	0	0
	4768	18	JUL	15:00	37993	118	0	0	0	0	40	0	0
	4769	18	JUL	16:00	38523	356	0	0	0	0	40	1	0
	4770	18	JUL	17:00	39089	829	0	0	0	0	40	1	0
	4771	18	JUL	18:00	39502	995	0	0	0	0	40	1	0
	4772	18	JUL	19:00	39385	1175	0	0	0	0	40	2	0
	4773	18	JUL	20:00	39299	1140	0	0	0	0	40	1	0
	4774	18	JUL	21:00	39078	751	0	0	0	0	40	1	0
	4775	18	JUL	22:00	38845	395	0	0	0	0	40	1	0
	4776	18	JUL	23:00	38842	191	0	0	0	0	40	0	0
	4777	19	JUL	00:00	37734	0	0	0	0	0	40	0	0
	4778	19	JUL	01:00	37468	0	0	0	0	0	40	0	0
	4779	19	JUL	02:00	34923	0	0	0	0	0	40	0	0
	4780	19	JUL	03:00	35565	0	0	0	0	0	40	0	0
	4781	19	JUL	04:00	34530	0	0	0	0	0	40	0	0
	4782	19	JUL	05:00	33465	0	0	0	0	0	40	0	0
	4783	19	JUL	06:00	32720	0	0	0	0	0	40	0	0
	4784	19	JUL	07:00	33495	0	0	0	0	0	40	0	0
	4785	19	JUL	08:00	33170	0	0	0	0	0	40	0	0
	4786	19	JUL	09:00	33498	0	0	0	0	0	40	0	0
	4787	19	JUL	10:00	34596	0	0	0	0	0	40	0	0
	4788	19	JUL	11:00	34805	0	0	0	0	0	40	0	0
	4789	19	JUL	12:00	35330	0	0	0	0	0	40	0	0
	4790	19	JUL	13:00	36964	0	0	0	0	0	40	0	0
	4791	19	JUL	14:00	37287	0	0	0	0	0	40	0	0
	4792	19	JUL	15:00	38541	65	0	0	0	0	40	0	0
	4793	19	JUL	16:00	38799	250	0	0	0	0	40	0	0
	4794	19	JUL	17:00	38414	520	0	0	0	0	40	1	0
	4795	19	JUL	18:00	39475	774	0	0	0	0	40	1	0
	4796	19	JUL	19:00	39100	783	0	0	0	0	40	1	0
	4797	19	JUL	20:00	38914	847	0	0	0	0	40	1	0
	4798	19	JUL	21:00	38473	560	0	0	0	0	40	1	0
	4799	19	JUL	22:00	39179	315	0	0	0	0	40	0	0
	4800	19	JUL	23:00	38444	145	0	0	0	0	40	0	0
	4801	20	JUL	00:00	35463	0	0	0	0	0	40	0	0
	4802	20	JUL	01:00	34190	0	0	0	0	0	40	0	0
	4803	20	JUL	02:00	33728	0	0	0	0	0	40	0	0
	4804	20	JUL	03:00	32535	0	0	0	0	0	40	0	0
	4805	20	JUL	04:00	30634	0	0	0	0	0	40	0	0
	4806	20	JUL	05:00	30302	0	0	0	0	0	40	0	0
	4807	20	JUL	06:00	30052	0	0	0	0	0	40	0	0
	4808	20	JUL	07:00	30022	0	0	0	0	0	40	0	0
	4809	20	JUL	08:00	31028	0	0	0	0	0	40	0	0
	4810	20	JUL	09:00	30868	0	0	0	0	0	40	0	0
	4811	20	JUL	10:00	31667	0	0	0	0	0	40	0	0
	4812	20	JUL	11:00	32211	0	0	0	0	0	40	0	0
	4813	20	JUL	12:00	33086	0	0	0	0	0	40	0	0
	4814	20	JUL	13:00	35202	0	0	0	0	0	40	0	0
	4815	20	JUL	14:00	36572	0	0	0	0	0	40	0	0
	4816	20	JUL	15:00	36729	0	0	0	0	0	40	0	0
	4817	20	JUL	16:00	37522	0	0	0	0	0	40	0	0
	4818	20	JUL	17:00	37375	55	0	0	0	0	40	0	0
	4819	20	JUL	18:00	38606	78	0	0	0	0	40	0	0
	4820	20	JUL	19:00	38762	114	0	0	0	0	40	0	0
	4821	20	JUL	20:00	38104	87	0	0	0	0	40	0	0
	4822	20	JUL	21:00	37902	0	0	0	0	0	40	0	0
	4823	20	JUL	22:00	37337	0	0	0	0	0	40	0	0
	4824	20	JUL	23:00	36052	0	0	0	0	0	39	0	0
	4825	21	JUL	00:00	31760	0	0	0	0	0	39	0	0
	4826	21	JUL	01:00	30666	0	0	0	0	0	39	0	0
	4827	21	JUL	02:00	29456	0	0	0	0	0	39	0	0
	4828	21	JUL	03:00	27798	0	0	0	0	0	39	0	0
	4829	21	JUL	04:00	27072	0	0	0	0	0	39	0	0
	4830	21	JUL	05:00	26321	0	0	0	0	0	39	0	0
	4831	21	JUL	06:00	25957	0	0	0	0	0	39	0	0
	4832	21	JUL	07:00	25902	0	0	0	0	0	39	0	0
	4833	21	JUL	08:00	26082	0	0	0	0	0	39	0	0
	4834	21	JUL	09:00	26450	0	0	0	0	0	39	0	0
	4835	21	JUL	10:00	26928	0	0	0	0	0	39	0	0
	4836	21	JUL	11:00	28162	0	0	0	0	0	39	0	0
	4837	21	JUL	12:00	29252	0	0	0	0	0	39	0	0
	4838	21	JUL	13:00	30082	0	0	0	0	0	39	0	0
	4839	21	JUL	14:00	31877	0	0	0	0	0	39	0	0
	4840	21	JUL	15:00	32811	0	0	0	0	0	39	0	0
	4841	21	JUL	16:00	34378	0	0	0	0	0	39	0	0
	4842	21	JUL	17:00	34769	0	0	0	0	0	39	0	0
	4843	21	JUL	18:00	34900	0	0	0	0	0	39	0	0
	4844	21	JUL	19:00	35030	0	0	0	0	0	39	0	0
	4845	21	JUL	20:00	35305	0	0	0	0	0	39	0	0
	4846	21	JUL	21:00	34897	0	0	0	0	0	39	0	0
	4847	21	JUL	22:00	33757	0	0	0	0	0	39	0	0
	4848	21	JUL	23:00	33135	0	0	0	0	0	39	0	0
	4849	22	JUL	00:00	29597	0	0	0	0	0	39	0	0
	4850	22	JUL	01:00	29199	0	0	0	0	0	39	0	0
	4851	22	JUL	02:00	27874	0	0	0	0	0	39	0	0
	4852	22	JUL	03:00	26247	0	0	0	0	0	39	0	0
	4853	22	JUL	04:00	25319	0	0	0	0	0	39	0	0
	4854	22	JUL	05:00	25049	0	0	0	0	0	39	0	0
	4855	22	JUL	06:00	24751	0	0	0	0	0	39	0	0
	4856	22	JUL	07:00	24088	0	0	0	0	0	39	0	0
	4857	22	JUL	08:00	24355	0	0	0	0	0	39	0	0
	4858	22	JUL	09:00	24855	0	0	0	0	0	39	0	0
	4859	22	JUL	10:00	26032	0	0	0	0	0	39	0	0
	4860	22	JUL	11:00	27546	0	0	0	0	0	39	0	0
	4861	22	JUL	12:00	29197	0	0	0	0	0	39	0	0
	4862	22	JUL	13:00	30467	0	0	0	0	0	39	0	0
	4863	22	JUL	14:00	31414	0	0	0	0	0	39	0	0
	4864	22	JUL	15:00	32312	0	0	0	0	0	39	0	0
	4865	22	JUL	16:00	33564	0	0	0	0	0	39	0	0
	4866	22	JUL	17:00	34672	0	0	0	0	0	39	0	0
	4867	22	JUL	18:00	34492	0	0	0	0	0	39	0	0
	4868	22	JUL	19:00	35159	0	0	0	0	0	39	0	0
	4869	22	JUL	20:00	35119	0	0	0	0	0	39	0	0
	4870	22	JUL	21:00	34410	0	0	0	0	0	39	0	0
	4871	22	JUL	22:00	32747	0	0	0	0	0	39	0	0
	4872	22	JUL	23:00	32486	0	0	0	0	0	39	0	0
	4873	23	JUL	00:00	33455	0	0	0	0	0	39	0	0
	4874	23	JUL	01:00	31991	0	0	0	0	0	39	0	0
	4875	23	JUL	02:00	30564	0	0	0	0	0	39	0	0
	4876	23	JUL	03:00	29532	0	0	0	0	0	39	0	0
	4877	23	JUL	04:00	28520	0	0	0	0	0	39	0	0
	4878	23	JUL	05:00	27379	0	0	0	0	0	39	0	0
	4879	23	JUL	06:00	27298	0	0	0	0	0	39	0	0
	4880	23	JUL	07:00	26727	0	0	0	0	0	39	0	0
	4881	23	JUL	08:00	27221	0	0	0	0	0	39	0	0
	4882	23	JUL	09:00	28108	0	0	0	0	0	39	0	0
	4883	23	JUL	10:00	28466	0	0	0	0	0	39	0	0
	4884	23	JUL	11:00	30047	0	0	0	0	0	39	0	0
	4885	23	JUL	12:00	31168	0	0	0	0	0	39	0	0
	4886	23	JUL	13:00	32206	0	0	0	0	0	39	0	0
	4887	23	JUL	14:00	33499	0	0	0	0	0	39	0	0
	4888	23	JUL	15:00	34687	0	0	0	0	0	39	0	0
	4889	23	JUL	16:00	35180	132	0	0	0	0	39	0	0
	4890	23	JUL	17:00	36081	0	0	0	0	0	40	0	0
	4891	23	JUL	18:00	36511	250	0	0	0	0	40	0	0
	4892	23	JUL	19:00	36473	0	0	0	0	0	40	0	0
	4893	23	JUL	20:00	36639	0	0	0	0	0	40	0	0
	4894	23	JUL	21:00	36468	0	0	0	0	0	40	0	0
	4895	23	JUL	22:00	35936	0	0	0	0	0	40	0	0
	4896	23	JUL	23:00	34583	0	0	0	0	0	40	0	0
	4897	24	JUL	00:00	37240	178	0	0	0	0	40	0	0
	4898	24	JUL	01:00	36316	0	0	0	0	0	40	0	0
	4899	24	JUL	02:00	34405	0	0	0	0	0	40	0	0
	4900	24	JUL	03:00	34249	0	0	0	0	0	40	0	0
	4901	24	JUL	04:00	32682	0	0	0	0	0	40	0	0
	4902	24	JUL	05:00	31438	0	0	0	0	0	40	0	0
	4903	24	JUL	06:00	31295	0	0	0	0	0	40	0	0
	4904	24	JUL	07:00	31096	0	0	0	0	0	40	0	0
	4905	24	JUL	08:00	30961	0	0	0	0	0	40	0	0
	4906	24	JUL	09:00	31384	0	0	0	0	0	40	0	0
	4907	24	JUL	10:00	32765	0	0	0	0	0	40	0	0
	4908	24	JUL	11:00	33239	0	0	0	0	0	40	0	0
	4909	24	JUL	12:00	34401	0	0	0	0	0	40	0	0
	4910	24	JUL	13:00	35587	0	0	0	0	0	40	0	0
	4911	24	JUL	14:00	36640	0	0	0	0	0	40	0	0
	4912	24	JUL	15:00	38024	329	0	0	0	0	40	0	0
	4913	24	JUL	16:00	38428	99	0	0	0	0	40	0	0
	4914	24	JUL	17:00	39020	681	0	0	0	0	40	1	0
	4915	24	JUL	18:00	38684	754	0	0	0	0	40	1	0
	4916	24	JUL	19:00	39404	395	0	0	0	0	40	1	0
	4917	24	JUL	20:00	39236	801	0	0	0	0	40	1	0
	4918	24	JUL	21:00	38725	222	0	0	0	0	40	1	0
	4919	24	JUL	22:00	38760	588	0	0	0	0	40	1	0
	4920	24	JUL	23:00	37973	446	0	0	0	0	40	1	0
	4921	25	JUL	00:00	39222	749	0	0	0	0	40	1	0
	4922	25	JUL	01:00	37952	7	0	0	0	0	40	0	0
	4923	25	JUL	02:00	37634	0	0	0	0	0	40	0	0
	4924	25	JUL	03:00	37599	0	0	0	0	0	40	0	0
	4925	25	JUL	04:00	36104	319	0	0	0	0	40	0	0
	4926	25	JUL	05:00	35638	223	0	0	0	0	40	0	0
	4927	25	JUL	06:00	35036	50	0	0	0	0	40	0	0
	4928	25	JUL	07:00	35441	56	0	0	0	0	40	0	0
	4929	25	JUL	08:00	36009	0	0	0	0	0	40	0	0
	4930	25	JUL	09:00	34336	288	0	0	0	0	40	0	0
	4931	25	JUL	10:00	36996	0	0	0	0	0	40	0	0
	4932	25	JUL	11:00	37385	309	0	0	0	0	40	0	0
	4933	25	JUL	12:00	37956	437	0	0	0	0	40	1	0
	4934	25	JUL	13:00	37899	0	0	0	0	0	40	0	0
	4935	25	JUL	14:00	38866	889	0	0	0	0	40	1	0
	4936	25	JUL	15:00	39800	1218	0	0	0	0	40	2	0
	4937	25	JUL	16:00	40353	1566	0	0	0	0	41	2	0
	4938	25	JUL	17:00	40409	1242	0	0	0	0	41	2	0
	4939	25	JUL	18:00	40143	2057	0	0	0	0	41	3	0
	4940	25	JUL	19:00	39873	2101	0	0	0	0	41	3	0
	4941	25	JUL	20:00	40192	2521	0	0	0	0	41	3	0
	4942	25	JUL	21:00	40219	1677	0	0	0	0	41	2	0
	4943	25	JUL	22:00	39747	758	0	0	0	0	41	1	0
	4944	25	JUL	23:00	39296	554	0	0	0	0	41	1	0
	4945	26	JUL	00:00	39235	1028	0	0	0	0	40	1	0
	4946	26	JUL	01:00	37710	40	0	0	0	0	40	1	0
	4947	26	JUL	02:00	36274	1025	0	0	0	0	40	1	0
	4948	26	JUL	03:00	36172	572	0	0	0	0	40	1	0
	4949	26	JUL	04:00	36611	485	0	0	0	0	40	1	0
	4950	26	JUL	05:00	35993	464	0	0	0	0	40	1	0
	4951	26	JUL	06:00	34879	585	0	0	0	0	40	1	0
	4952	26	JUL	07:00	35421	139	0	0	0	0	40	0	0
	4953	26	JUL	08:00	36141	157	0	0	0	0	40	0	0
	4954	26	JUL	09:00	36488	0	0	0	0	0	40	0	0
	4955	26	JUL	10:00	37087	0	0	0	0	0	40	0	0
	4956	26	JUL	11:00	37801	168	0	0	0	0	40	0	0
	4957	26	JUL	12:00	38071	682	0	0	0	0	40	1	0
	4958	26	JUL	13:00	39184	693	0	0	0	0	40	1	0
	4959	26	JUL	14:00	39030	987	0	0	0	0	41	2	0
	4960	26	JUL	15:00	39400	1893	0	0	0	0	41	2	0
	4961	26	JUL	16:00	40061	1451	0	0	0	0	41	2	0
	4962	26	JUL	17:00	39910	1125	0	0	0	0	41	2	0
	4963	26	JUL	18:00	40346	1379	0	0	0	0	41	3	0
	4964	26	JUL	19:00	40567	1981	0	0	0	0	41	3	0
	4965	26	JUL	20:00	40280	1331	0	0	0	0	41	2	0
	4966	26	JUL	21:00	40495	1242	0	0	0	0	41	2	0
	4967	26	JUL	22:00	39390	2205	0	0	0	0	40	2	0
	4968	26	JUL	23:00	39213	1331	0	0	0	0	40	1	0
	4969	27	JUL	00:00	37742	164	0	0	0	0	40	0	0
	4970	27	JUL	01:00	36975	70	0	0	0	0	40	0	0
	4971	27	JUL	02:00	35118	0	0	0	0	0	40	0	0
	4972	27	JUL	03:00	34546	298	0	0	0	0	40	0	0
	4973	27	JUL	04:00	32782	0	0	0	0	0	40	0	0
	4974	27	JUL	05:00	33446	0	0	0	0	0	40	0	0
	4975	27	JUL	06:00	31883	125	0	0	0	0	40	0	0
	4976	27	JUL	07:00	31069	85	0	0	0	0	40	0	0
	4977	27	JUL	08:00	33320	0	0	0	0	0	40	0	0
	4978	27	JUL	09:00	33539	0	0	0	0	0	40	0	0
	4979	27	JUL	10:00	33664	203	0	0	0	0	40	0	0
	4980	27	JUL	11:00	35282	238	0	0	0	0	40	0	0
	4981	27	JUL	12:00	35883	16	0	0	0	0	40	0	0
	4982	27	JUL	13:00	37398	321	0	0	0	0	40	0	0
	4983	27	JUL	14:00	38133	59	0	0	0	0	40	0	0
	4984	27	JUL	15:00	38288	227	0	0	0	0	40	0	0
	4985	27	JUL	16:00	38442	819	0	0	0	0	40	1	0
	4986	27	JUL	17:00	39424	439	0	0	0	0	40	1	0
	4987	27	JUL	18:00	40049	1084	0	0	0	0	40	1	0
	4988	27	JUL	19:00	39506	731	0	0	0	0	40	2	0
	4989	27	JUL	20:00	39683	1195	0	0	0	0	40	1	0
	4990	27	JUL	21:00	39416	401	0	0	0	0	40	1	0
	4991	27	JUL	22:00	39472	318	0	0	0	0	40	1	0
	4992	27	JUL	23:00	37987	686	0	0	0	0	40	1	0
	4993	28	JUL	00:00	34409	0	0	0	0	0	40	0	0
	4994	28	JUL	01:00	33434	0	0	0	0	0	40	0	0
	4995	28	JUL	02:00	31946	0	0	0	0	0	40	0	0
	4996	28	JUL	03:00	31576	0	0	0	0	0	40	0	0
	4997	28	JUL	04:00	30050	0	0	0	0	0	40	0	0
	4998	28	JUL	05:00	29599	0	0	0	0	0	40	0	0
	4999	28	JUL	06:00	28187	0	0	0	0	0	40	0	0
	5000	28	JUL	07:00	28942	0	0	0	0	0	40	0	0
	5001	28	JUL	08:00	28100	0	0	0	0	0	40	0	0
	5002	28	JUL	09:00	29063	0	0	0	0	0	40	0	0
	5003	28	JUL	10:00	30147	0	0	0	0	0	40	0	0
	5004	28	JUL	11:00	30986	0	0	0	0	0	40	0	0
	5005	28	JUL	12:00	32259	0	0	0	0	0	40	0	0
	5006	28	JUL	13:00	32931	0	0	0	0	0	40	0	0
	5007	28	JUL	14:00	35198	18	0	0	0	0	40	0	0
	5008	28	JUL	15:00	35159	163	0	0	0	0	40	0	0
	5009	28	JUL	16:00	35855	269	0	0	0	0	40	0	0
	5010	28	JUL	17:00	36900	44	0	0	0	0	40	0	0
	5011	28	JUL	18:00	37900	359	0	0	0	0	40	0	0
	5012	28	JUL	19:00	37844	339	0	0	0	0	40	0	0
	5013	28	JUL	20:00	37647	12	0	0	0	0	40	0	0
	5014	28	JUL	21:00	36779	264	0	0	0	0	40	0	0
	5015	28	JUL	22:00	35808	0	0	0	0	0	40	0	0
	5016	28	JUL	23:00	35961	0	0	0	0	0	40	0	0
	5017	29	JUL	00:00	32845	0	0	0	0	0	40	0	0
	5018	29	JUL	01:00	31234	0	0	0	0	0	40	0	0
	5019	29	JUL	02:00	30231	0	0	0	0	0	40	0	0
	5020	29	JUL	03:00	28479	0	0	0	0	0	40	0	0
	5021	29	JUL	04:00	27360	0	0	0	0	0	40	0	0
	5022	29	JUL	05:00	26474	0	0	0	0	0	40	0	0
	5023	29	JUL	06:00	25999	0	0	0	0	0	40	0	0
	5024	29	JUL	07:00	25672	0	0	0	0	0	40	0	0
	5025	29	JUL	08:00	25626	0	0	0	0	0	40	0	0
	5026	29	JUL	09:00	26900	0	0	0	0	0	40	0	0
	5027	29	JUL	10:00	27107	0	0	0	0	0	40	0	0
	5028	29	JUL	11:00	28946	0	0	0	0	0	40	0	0
	5029	29	JUL	12:00	30215	0	0	0	0	0	40	0	0
	5030	29	JUL	13:00	31530	0	0	0	0	0	40	0	0
	5031	29	JUL	14:00	32203	0	0	0	0	0	40	0	0
	5032	29	JUL	15:00	33878	0	0	0	0	0	40	0	0
	5033	29	JUL	16:00	34886	0	0	0	0	0	40	0	0
	5034	29	JUL	17:00	35204	0	0	0	0	0	40	0	0
	5035	29	JUL	18:00	35913	0	0	0	0	0	40	0	0
	5036	29	JUL	19:00	36285	258	0	0	0	0	40	0	0
	5037	29	JUL	20:00	35979	238	0	0	0	0	40	0	0
	5038	29	JUL	21:00	35186	0	0	0	0	0	40	0	0
	5039	29	JUL	22:00	34679	0	0	0	0	0	40	0	0
	5040	29	JUL	23:00	34037	0	0	0	0	0	40	0	0
	5041	30	JUL	00:00	34476	0	0	0	0	0	40	0	0
	5042	30	JUL	01:00	33579	0	0	0	0	0	40	0	0
	5043	30	JUL	02:00	32311	0	0	0	0	0	40	0	0
	5044	30	JUL	03:00	30710	0	0	0	0	0	40	0	0
	5045	30	JUL	04:00	29653	0	0	0	0	0	40	0	0
	5046	30	JUL	05:00	28989	0	0	0	0	0	40	0	0
	5047	30	JUL	06:00	28182	0	0	0	0	0	40	0	0
	5048	30	JUL	07:00	28006	0	0	0	0	0	40	0	0
	5049	30	JUL	08:00	27953	0	0	0	0	0	40	0	0
	5050	30	JUL	09:00	29339	0	0	0	0	0	40	0	0
	5051	30	JUL	10:00	29553	0	0	0	0	0	40	0	0
	5052	30	JUL	11:00	30486	0	0	0	0	0	40	0	0
	5053	30	JUL	12:00	31964	0	0	0	0	0	40	0	0
	5054	30	JUL	13:00	32777	0	0	0	0	0	40	0	0
	5055	30	JUL	14:00	34221	197	0	0	0	0	40	0	0
	5056	30	JUL	15:00	34717	0	0	0	0	0	40	0	0
	5057	30	JUL	16:00	36179	38	0	0	0	0	40	0	0
	5058	30	JUL	17:00	36283	128	0	0	0	0	40	0	0
	5059	30	JUL	18:00	36850	521	0	0	0	0	40	1	0
	5060	30	JUL	19:00	37221	713	0	0	0	0	40	1	0
	5061	30	JUL	20:00	37324	212	0	0	0	0	40	0	0
	5062	30	JUL	21:00	36962	222	0	0	0	0	40	0	0
	5063	30	JUL	22:00	36175	365	0	0	0	0	40	0	0
	5064	30	JUL	23:00	35302	110	0	0	0	0	40	0	0
	5065	31	JUL	00:00	37782	0	0	0	0	0	40	0	0
	5066	31	JUL	01:00	36584	468	0	0	0	0	40	1	0
	5067	31	JUL	02:00	36229	0	0	0	0	0	40	0	0
	5068	31	JUL	03:00	34900	0	0	0	0	0	40	0	0
	5069	31	JUL	04:00	34182	214	0	0	0	0	40	0	0
	5070	31	JUL	05:00	32997	155	0	0	0	0	40	0	0
	5071	31	JUL	06:00	32368	0	0	0	0	0	40	0	0
	5072	31	JUL	07:00	32268	0	0	0	0	0	40	0	0
	5073	31	JUL	08:00	32924	0	0	0	0	0	40	0	0
	5074	31	JUL	09:00	32812	71	0	0	0	0	40	0	0
	5075	31	JUL	10:00	33802	164	0	0	0	0	40	0	0
	5076	31	JUL	11:00	35144	0	0	0	0	0	40	0	0
	5077	31	JUL	12:00	36405	0	0	0	0	0	40	0	0
	5078	31	JUL	13:00	36407	0	0	0	0	0	40	0	0
	5079	31	JUL	14:00	38373	0	0	0	0	0	40	0	0
	5080	31	JUL	15:00	37723	921	0	0	0	0	40	1	0
	5081	31	JUL	16:00	38565	113	0	0	0	0	40	1	0
	5082	31	JUL	17:00	38948	1175	0	0	0	0	40	1	0
	5083	31	JUL	18:00	39441	229	0	0	0	0	40	2	0
	5084	31	JUL	19:00	39334	292	0	0	0	0	40	2	0
	5085	31	JUL	20:00	38887	1258	0	0	0	0	40	2	0
	5086	31	JUL	21:00	39332	1163	0	0	0	0	40	1	0
	5087	31	JUL	22:00	39022	374	0	0	0	0	40	0	0
	5088	31	JUL	23:00	38408	0	0	0	0	0	40	0	0
	5089	01	AUG	00:00	39599	523	0	0	0	0	40	1	0
	5090	01	AUG	01:00	39682	220	0	0	0	0	40	0	0
	5091	01	AUG	02:00	39330	46	0	0	0	0	40	0	0
	5092	01	AUG	03:00	38269	680	0	0	0	0	40	1	0
	5093	01	AUG	04:00	37426	347	0	0	0	0	40	0	0
	5094	01	AUG	05:00	37552	514	0	0	0	0	40	1	0
	5095	01	AUG	06:00	36351	426	0	0	0	0	40	1	0
	5096	01	AUG	07:00	35393	0	0	0	0	0	40	0	0
	5097	01	AUG	08:00	35431	209	0	0	0	0	40	0	0
	5098	01	AUG	09:00	36225	0	0	0	0	0	40	0	0
	5099	01	AUG	10:00	37773	0	0	0	0	0	40	0	0
	5100	01	AUG	11:00	38760	219	0	0	0	0	40	0	0
	5101	01	AUG	12:00	38795	317	0	0	0	0	40	0	0
	5102	01	AUG	13:00	39027	124	0	0	0	0	40	1	0
	5103	01	AUG	14:00	39966	526	0	0	0	0	40	1	0
	5104	01	AUG	15:00	40310	1627	0	0	0	0	40	2	0
	5105	01	AUG	16:00	40030	2186	0	0	0	0	40	3	0
	5106	01	AUG	17:00	40168	1965	0	0	0	0	40	3	0
	5107	01	AUG	18:00	40136	2998	0	0	0	0	40	3	0
	5108	01	AUG	19:00	40333	2736	0	0	0	0	40	4	0
	5109	01	AUG	20:00	40308	2426	0	0	0	0	40	3	0
	5110	01	AUG	21:00	39851	2547	0	0	0	0	40	3	0
	5111	01	AUG	22:00	39767	1349	0	0	0	0	40	2	0
	5112	01	AUG	23:00	39536	1027	0	0	0	0	40	2	0
	5113	02	AUG	00:00	40220	512	0	0	0	0	40	1	0
	5114	02	AUG	01:00	39523	228	0	0	0	0	40	1	0
	5115	02	AUG	02:00	39315	1034	0	0	0	0	40	1	0
	5116	02	AUG	03:00	37667	0	0	0	0	0	40	0	0
	5117	02	AUG	04:00	37736	423	0	0	0	0	40	1	0
	5118	02	AUG	05:00	36586	0	0	0	0	0	40	0	0
	5119	02	AUG	06:00	37111	0	0	0	0	0	40	0	0
	5120	02	AUG	07:00	36409	0	0	0	0	0	40	0	0
	5121	02	AUG	08:00	36130	0	0	0	0	0	40	0	0
	5122	02	AUG	09:00	37076	452	0	0	0	0	40	1	0
	5123	02	AUG	10:00	37323	0	0	0	0	0	40	0	0
	5124	02	AUG	11:00	38409	635	0	0	0	0	40	1	0
	5125	02	AUG	12:00	39465	317	0	0	0	0	40	1	0
	5126	02	AUG	13:00	40007	859	0	0	0	0	41	1	0
	5127	02	AUG	14:00	40255	558	0	0	0	0	41	1	0
	5128	02	AUG	15:00	40148	973	0	0	0	0	41	2	0
	5129	02	AUG	16:00	40500	2432	0	0	0	0	41	3	0
	5130	02	AUG	17:00	40317	2101	0	0	0	0	41	3	0
	5131	02	AUG	18:00	40374	2710	0	0	0	0	41	3	0
	5132	02	AUG	19:00	40500	2779	0	0	0	0	41	3	0
	5133	02	AUG	20:00	40500	2186	0	0	0	0	41	3	0
	5134	02	AUG	21:00	39978	1724	0	0	0	0	41	2	0
	5135	02	AUG	22:00	40497	1429	0	0	0	0	41	2	0
	5136	02	AUG	23:00	39827	978	0	0	0	0	40	1	0
	5137	03	AUG	00:00	37885	79	0	0	0	0	40	0	0
	5138	03	AUG	01:00	36526	0	0	0	0	0	40	0	0
	5139	03	AUG	02:00	36117	212	0	0	0	0	40	0	0
	5140	03	AUG	03:00	35148	30	0	0	0	0	40	0	0
	5141	03	AUG	04:00	34134	33	0	0	0	0	40	0	0
	5142	03	AUG	05:00	32776	0	0	0	0	0	40	0	0
	5143	03	AUG	06:00	32529	0	0	0	0	0	40	0	0
	5144	03	AUG	07:00	32186	0	0	0	0	0	40	0	0
	5145	03	AUG	08:00	32150	0	0	0	0	0	40	0	0
	5146	03	AUG	09:00	32900	0	0	0	0	0	40	0	0
