system	set of areas	va	hourly
	VARIABLES	BEGIN	END
	44	1	8736

system	hourly				OV. COST	OP. COST	MRG. PRICE	CO2 EMIS.	NH3 EMIS.	SO2 EMIS.	NOX EMIS.	PM2_5 EMIS.	PM5 EMIS.	PM10 EMIS.	NMVOC EMIS.	OP1 EMIS.	OP2 EMIS.	OP3 EMIS.	OP4 EMIS.	OP5 EMIS.	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	H. ROR	WIND	SOLAR	H. STOR	H. PUMP	H. LEV	H. INFL	H. OVFL	H. VAL	H. COST	UNSP. ENRG	SPIL. ENRG	LOLD	LOLP	NPCAP HOURS	AVL DTG	DTG MRG	MAX MRG	NP COST	RES LOAD	NODU	GAS_TH_PROD	OIL_TH_PROD
					Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	%	MWh	%	Euro/MWh	Euro	MWh	MWh	Hours	%	Hours	MWh	MWh	MWh	Euro	MWh	 	MWh	MWh
	index	day	month	hour																																												
	1567	07	MAR	06:00	32050	32050	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8002	0	661	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2159	2159	0	7341	2	641	0
	1568	07	MAR	07:00	23550	23550	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7971	0	800	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2329	2329	0	7171	2	471	0
	1569	07	MAR	08:00	6950	6950	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7916	0	1077	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2661	2661	0	6839	2	139	0
	1570	07	MAR	09:00	10750	10750	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7879	0	964	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2585	2585	0	6915	2	215	0
	1571	07	MAR	10:00	42050	42050	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7749	0	208	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1959	1959	0	7541	2	841	0
	1572	07	MAR	11:00	48200	48200	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7664	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1836	1836	0	7664	2	964	0
	1573	07	MAR	12:00	17850	17850	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	443	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2443	2443	0	7057	2	357	0
	1574	07	MAR	13:00	30000	30000	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7298	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2200	2200	0	7298	2	600	0
	1575	07	MAR	14:00	59750	59750	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7255	0	60	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1605	1605	0	7195	3	1195	0
	1576	07	MAR	15:00	77200	77200	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7602	0	58	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1256	1256	0	7544	4	1544	0
	1577	07	MAR	16:00	90850	90850	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7882	0	65	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	983	983	0	7817	4	1817	0
	1578	07	MAR	17:00	86750	86750	0	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7735	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1065	1065	0	7735	4	1735	0
	1579	07	MAR	18:00	63000	63000	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7412	0	152	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1540	1540	0	7260	3	1260	0
	1580	07	MAR	19:00	45650	45650	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7013	0	100	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	1887	1887	0	6913	2	913	0
	1581	07	MAR	20:00	39300	39300	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7026	0	240	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2014	2014	0	6786	2	786	0
	1582	07	MAR	21:00	30600	30600	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6890	0	278	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2188	2188	0	6612	2	612	0
	1583	07	MAR	22:00	24650	24650	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6869	0	376	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2307	2307	0	6493	1	493	0
	1584	07	MAR	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796	0	912	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5884	0	0	0
	1585	08	MAR	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6721	0	1859	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4862	0	0	0
	1586	08	MAR	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6488	0	1841	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4647	0	0	0
	1587	08	MAR	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6407	0	2772	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3635	0	0	0
	1588	08	MAR	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6609	0	3305	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3304	0	0	0
	1589	08	MAR	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6910	0	2232	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4678	0	0	0
	1590	08	MAR	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547	0	1230	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	6317	0	0	0
	1591	08	MAR	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7697	0	2378	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5319	0	0	0
	1592	08	MAR	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7643	0	1743	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5900	0	0	0
	1593	08	MAR	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7578	0	2114	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5464	0	0	0
	1594	08	MAR	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547	0	1899	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5648	0	0	0
	1595	08	MAR	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7423	0	1502	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5921	0	0	0
	1596	08	MAR	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7340	0	2385	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4955	0	0	0
	1597	08	MAR	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7184	0	3203	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3981	0	0	0
	1598	08	MAR	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6991	0	3047	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3944	0	0	0
	1599	08	MAR	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6962	0	3455	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3507	0	0	0
	1600	08	MAR	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7330	0	4688	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2642	0	0	0
	1601	08	MAR	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7619	0	5013	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2606	0	0	0
	1602	08	MAR	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457	0	4824	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2633	0	0	0
	1603	08	MAR	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7149	0	6045	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	1104	0	0	0
	1604	08	MAR	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6758	0	6513	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	245	0	0	0
	1605	08	MAR	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6779	0	6839	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	-60	0	0	0
	1606	08	MAR	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6660	0	6246	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	414	0	0	0
	1607	08	MAR	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6647	0	4073	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2574	0	0	0
	1608	08	MAR	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6584	0	4564	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2020	0	0	0
	1609	09	MAR	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6520	0	2800	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3720	0	0	0
	1610	09	MAR	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6308	0	1773	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4535	0	0	0
	1611	09	MAR	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6255	0	2409	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3846	0	0	0
	1612	09	MAR	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6481	0	2981	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3500	0	0	0
	1613	09	MAR	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6807	0	3147	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3660	0	0	0
	1614	09	MAR	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7481	0	2649	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4832	0	0	0
	1615	09	MAR	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7673	0	1755	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5918	0	0	0
	1616	09	MAR	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7674	0	2239	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5435	0	0	0
	1617	09	MAR	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7652	0	990	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	6662	0	0	0
	1618	09	MAR	09:00	3350	3350	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7643	0	876	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2733	2733	0	6767	1	67	0
	1619	09	MAR	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7536	0	992	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	6544	0	0	0
	1620	09	MAR	11:00	4300	4300	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7471	0	685	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2714	2714	0	6786	1	86	0
	1621	09	MAR	12:00	6100	6100	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7334	0	512	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2678	2678	0	6822	1	122	0
	1622	09	MAR	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7159	0	668	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	6491	0	0	0
	1623	09	MAR	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7126	0	438	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	6688	0	0	0
	1624	09	MAR	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7486	0	2106	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5380	0	0	0
	1625	09	MAR	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7765	0	2435	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5330	0	0	0
	1626	09	MAR	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7657	0	3419	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4238	0	0	0
	1627	09	MAR	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7331	0	4266	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3065	0	0	0
	1628	09	MAR	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6917	0	4297	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2620	0	0	0
	1629	09	MAR	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6931	0	5755	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	1176	0	0	0
	1630	09	MAR	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6804	0	6025	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	779	0	0	0
	1631	09	MAR	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6655	0	6640	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	15	0	0	0
	1632	09	MAR	23:00	76100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6554	0	7118	0	0	0	N/A	0	N/A	N/A	0	0	152	0	0	0	2800	2800	2952	0	-564	0	0	0
	1633	10	MAR	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6420	0	5802	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	618	0	0	0
	1634	10	MAR	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6229	0	5274	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	955	0	0	0
	1635	10	MAR	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6082	0	5153	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	929	0	0	0
	1636	10	MAR	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6104	0	4993	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	1111	0	0	0
	1637	10	MAR	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6224	0	4050	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2174	0	0	0
	1638	10	MAR	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6440	0	3738	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2702	0	0	0
	1639	10	MAR	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6652	0	4199	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2453	0	0	0
	1640	10	MAR	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6601	0	4829	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	1772	0	0	0
	1641	10	MAR	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6570	0	4725	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	1845	0	0	0
	1642	10	MAR	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6531	0	3782	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2749	0	0	0
	1643	10	MAR	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6575	0	3556	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3019	0	0	0
	1644	10	MAR	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6420	0	4303	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	2117	0	0	0
	1645	10	MAR	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375	0	2628	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3747	0	0	0
	1646	10	MAR	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6223	0	3034	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3189	0	0	0
	1647	10	MAR	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6201	0	2779	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	3422	0	0	0
	1648	10	MAR	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6491	0	1569	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4922	0	0	0
	1649	10	MAR	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6655	0	828	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5827	0	0	0
	1650	10	MAR	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6631	0	1221	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5410	0	0	0
	1651	10	MAR	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6403	0	1506	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4897	0	0	0
	1652	10	MAR	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6315	0	2008	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4307	0	0	0
	1653	10	MAR	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6464	0	1809	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4655	0	0	0
	1654	10	MAR	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6447	0	1808	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	4639	0	0	0
	1655	10	MAR	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6208	0	530	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5678	0	0	0
	1656	10	MAR	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6164	0	281	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2800	2800	2800	0	5883	0	0	0
	1657	11	MAR	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6043	0	181	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5862	0	0	0
	1658	11	MAR	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5870	0	106	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5764	0	0	0
	1659	11	MAR	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5728	0	155	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5573	0	0	0
	1660	11	MAR	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5712	0	588	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5124	0	0	0
	1661	11	MAR	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5755	0	72	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5683	0	0	0
	1662	11	MAR	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5887	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5887	0	0	0
	1663	11	MAR	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6039	0	193	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5846	0	0	0
	1664	11	MAR	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6369	0	394	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5975	0	0	0
	1665	11	MAR	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6493	0	22	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6471	0	0	0
	1666	11	MAR	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6591	0	95	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6496	0	0	0
	1667	11	MAR	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6695	0	315	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6380	0	0	0
	1668	11	MAR	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6590	0	500	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6090	0	0	0
	1669	11	MAR	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6318	0	278	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6040	0	0	0
	1670	11	MAR	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6128	0	112	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6016	0	0	0
	1671	11	MAR	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6225	0	455	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5770	0	0	0
	1672	11	MAR	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6519	0	586	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5933	0	0	0
	1673	11	MAR	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796	0	309	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6487	0	0	0
	1674	11	MAR	17:00	8950	8950	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6939	0	60	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3321	3321	0	6879	1	179	0
	1675	11	MAR	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6889	0	312	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6577	0	0	0
	1676	11	MAR	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6676	0	212	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6464	0	0	0
	1677	11	MAR	20:00	22078	22078	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6667	0	194	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3058	3058	0	6473	1	442	0
	1678	11	MAR	21:00	12750	12750	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6604	0	349	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3245	3245	0	6255	1	255	0
	1679	11	MAR	22:00	21950	21950	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6447	0	8	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3061	3061	0	6439	1	439	0
	1680	11	MAR	23:00	13050	13050	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6431	0	170	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3239	3239	0	6261	1	261	0
	1681	12	MAR	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6377	0	13	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6364	0	0	0
	1682	12	MAR	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6168	0	78	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	6090	0	0	0
	1683	12	MAR	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6114	0	347	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3500	3500	3500	0	5767	0	0	0
