block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,area,spilled_energy,96,96,0,0,None
0,default,generation_power,97,97,0,0,None
0,area,unsupplied_energy,97,97,0,0,None
0,area,spilled_energy,97,97,0,0,None
0,default,generation_power,98,98,0,0,None
0,area,unsupplied_energy,98,98,0,0,None
0,area,spilled_energy,98,98,0,0,None
0,default,generation_power,99,99,0,0,None
0,area,unsupplied_energy,99,99,0,0,None
0,area,spilled_energy,99,99,0,0,None
0,default,generation_power,100,100,0,0,None
0,area,unsupplied_energy,100,100,0,0,None
0,area,spilled_energy,100,100,0,0,None
0,default,generation_power,101,101,0,0,None
0,area,unsupplied_energy,101,101,0,0,None
0,area,spilled_energy,101,101,0,0,None
0,default,generation_power,102,102,0,0,None
0,area,unsupplied_energy,102,102,0,0,None
0,area,spilled_energy,102,102,0,0,None
0,default,generation_power,103,103,0,0,None
0,area,unsupplied_energy,103,103,0,0,None
0,area,spilled_energy,103,103,0,0,None
0,default,generation_power,104,104,0,0,None
0,area,unsupplied_energy,104,104,0,0,None
0,area,spilled_energy,104,104,0,0,None
0,default,generation_power,105,105,0,0,None
0,area,unsupplied_energy,105,105,0,0,None
0,area,spilled_energy,105,105,0,0,None
0,default,generation_power,106,106,0,0,None
0,area,unsupplied_energy,106,106,0,0,None
0,area,spilled_energy,106,106,0,0,None
0,default,generation_power,107,107,0,0,None
0,area,unsupplied_energy,107,107,0,0,None
0,area,spilled_energy,107,107,0,0,None
0,default,generation_power,108,108,0,0,None
0,area,unsupplied_energy,108,108,0,0,None
0,area,spilled_energy,108,108,0,0,None
0,default,generation_power,109,109,0,0,None
0,area,unsupplied_energy,109,109,0,0,None
0,area,spilled_energy,109,109,0,0,None
0,default,generation_power,110,110,0,0,None
0,area,unsupplied_energy,110,110,0,0,None
0,area,spilled_energy,110,110,0,0,None
0,default,generation_power,111,111,0,0,None
0,area,unsupplied_energy,111,111,0,0,None
0,area,spilled_energy,111,111,0,0,None
0,default,generation_power,112,112,0,0,None
0,area,unsupplied_energy,112,112,0,0,None
0,area,spilled_energy,112,112,0,0,None
0,default,generation_power,113,113,0,0,None
0,area,unsupplied_energy,113,113,0,0,None
0,area,spilled_energy,113,113,0,0,None
0,default,generation_power,114,114,0,0,None
0,area,unsupplied_energy,114,114,0,0,None
0,area,spilled_energy,114,114,0,0,None
0,default,generation_power,115,115,0,0,None
0,area,unsupplied_energy,115,115,0,0,None
0,area,spilled_energy,115,115,0,0,None
0,default,generation_power,116,116,0,0,None
0,area,unsupplied_energy,116,116,0,0,None
0,area,spilled_energy,116,116,0,0,None
0,default,generation_power,117,117,0,0,None
0,area,unsupplied_energy,117,117,0,0,None
0,area,spilled_energy,117,117,0,0,None
0,default,generation_power,118,118,0,0,None
0,area,unsupplied_energy,118,118,0,0,None
0,area,spilled_energy,118,118,0,0,None
0,default,generation_power,119,119,0,0,None
0,area,unsupplied_energy,119,119,0,0,None
0,area,spilled_energy,119,119,0,0,None
0,default,generation_power,120,120,0,0,None
0,area,unsupplied_energy,120,120,0,0,None
0,area,spilled_energy,120,120,0,0,None
0,default,generation_power,121,121,0,0,None
0,area,unsupplied_energy,121,121,0,0,None
0,area,spilled_energy,121,121,0,0,None
0,default,generation_power,122,122,0,0,None
0,area,unsupplied_energy,122,122,0,0,None
0,area,spilled_energy,122,122,0,0,None
0,default,generation_power,123,123,0,0,None
0,area,unsupplied_energy,123,123,0,0,None
0,area,spilled_energy,123,123,0,0,None
0,default,generation_power,124,124,0,0,None
0,area,unsupplied_energy,124,124,0,0,None
0,area,spilled_energy,124,124,0,0,None
0,default,generation_power,125,125,0,0,None
0,area,unsupplied_energy,125,125,0,0,None
0,area,spilled_energy,125,125,0,0,None
0,default,generation_power,126,126,0,0,None
0,area,unsupplied_energy,126,126,0,0,None
0,area,spilled_energy,126,126,0,0,None
0,default,generation_power,127,127,0,0,None
0,area,unsupplied_energy,127,127,0,0,None
0,area,spilled_energy,127,127,0,0,None
0,default,generation_power,128,128,0,0,None
0,area,unsupplied_energy,128,128,0,0,None
0,area,spilled_energy,128,128,0,0,None
0,default,generation_power,129,129,0,0,None
0,area,unsupplied_energy,129,129,0,0,None
0,area,spilled_energy,129,129,0,0,None
0,default,generation_power,130,130,0,0,None
0,area,unsupplied_energy,130,130,0,0,None
0,area,spilled_energy,130,130,0,0,None
0,default,generation_power,131,131,0,0,None
0,area,unsupplied_energy,131,131,0,0,None
0,area,spilled_energy,131,131,0,0,None
0,default,generation_power,132,132,0,0,None
0,area,unsupplied_energy,132,132,0,0,None
0,area,spilled_energy,132,132,0,0,None
0,default,generation_power,133,133,0,0,None
0,area,unsupplied_energy,133,133,0,0,None
0,area,spilled_energy,133,133,0,0,None
0,default,generation_power,134,134,0,0,None
0,area,unsupplied_energy,134,134,0,0,None
0,area,spilled_energy,134,134,0,0,None
0,default,generation_power,135,135,0,0,None
0,area,unsupplied_energy,135,135,0,0,None
0,area,spilled_energy,135,135,0,0,None
0,default,generation_power,136,136,0,0,None
0,area,unsupplied_energy,136,136,0,0,None
0,area,spilled_energy,136,136,0,0,None
0,default,generation_power,137,137,0,0,None
0,area,unsupplied_energy,137,137,0,0,None
0,area,spilled_energy,137,137,0,0,None
0,default,generation_power,138,138,0,0,None
0,area,unsupplied_energy,138,138,0,0,None
0,area,spilled_energy,138,138,0,0,None
0,default,generation_power,139,139,0,0,None
0,area,unsupplied_energy,139,139,0,0,None
0,area,spilled_energy,139,139,0,0,None
0,default,generation_power,140,140,0,0,None
0,area,unsupplied_energy,140,140,0,0,None
0,area,spilled_energy,140,140,0,0,None
0,default,generation_power,141,141,0,0,None
0,area,unsupplied_energy,141,141,0,0,None
0,area,spilled_energy,141,141,0,0,None
0,default,generation_power,142,142,0,0,None
0,area,unsupplied_energy,142,142,0,0,None
0,area,spilled_energy,142,142,0,0,None
0,default,generation_power,143,143,0,0,None
0,area,unsupplied_energy,143,143,0,0,None
0,area,spilled_energy,143,143,0,0,None
0,default,generation_power,144,144,0,0,None
0,area,unsupplied_energy,144,144,0,0,None
0,area,spilled_energy,144,144,0,0,None
0,default,generation_power,145,145,0,0,None
0,area,unsupplied_energy,145,145,0,0,None
0,area,spilled_energy,145,145,0,0,None
0,default,generation_power,146,146,0,0,None
0,area,unsupplied_energy,146,146,0,0,None
0,area,spilled_energy,146,146,0,0,None
0,default,generation_power,147,147,0,0,None
0,area,unsupplied_energy,147,147,0,0,None
0,area,spilled_energy,147,147,0,0,None
0,default,generation_power,148,148,0,0,None
0,area,unsupplied_energy,148,148,0,0,None
0,area,spilled_energy,148,148,0,0,None
0,default,generation_power,149,149,0,0,None
0,area,unsupplied_energy,149,149,0,0,None
0,area,spilled_energy,149,149,0,0,None
0,default,generation_power,150,150,0,0,None
0,area,unsupplied_energy,150,150,0,0,None
0,area,spilled_energy,150,150,0,0,None
0,default,generation_power,151,151,0,0,None
0,area,unsupplied_energy,151,151,0,0,None
0,area,spilled_energy,151,151,0,0,None
0,default,generation_power,152,152,0,0,None
0,area,unsupplied_energy,152,152,0,0,None
0,area,spilled_energy,152,152,0,0,None
0,default,generation_power,153,153,0,0,None
0,area,unsupplied_energy,153,153,0,0,None
0,area,spilled_energy,153,153,0,0,None
0,default,generation_power,154,154,0,0,None
0,area,unsupplied_energy,154,154,0,0,None
0,area,spilled_energy,154,154,0,0,None
0,default,generation_power,155,155,0,0,None
0,area,unsupplied_energy,155,155,0,0,None
0,area,spilled_energy,155,155,0,0,None
0,default,generation_power,156,156,0,0,None
0,area,unsupplied_energy,156,156,0,0,None
0,area,spilled_energy,156,156,0,0,None
0,default,generation_power,157,157,0,0,None
0,area,unsupplied_energy,157,157,0,0,None
0,area,spilled_energy,157,157,0,0,None
0,default,generation_power,158,158,0,0,None
0,area,unsupplied_energy,158,158,0,0,None
0,area,spilled_energy,158,158,0,0,None
0,default,generation_power,159,159,0,0,None
0,area,unsupplied_energy,159,159,0,0,None
0,area,spilled_energy,159,159,0,0,None
0,default,generation_power,160,160,0,0,None
0,area,unsupplied_energy,160,160,0,0,None
0,area,spilled_energy,160,160,0,0,None
0,default,generation_power,161,161,0,0,None
0,area,unsupplied_energy,161,161,0,0,None
0,area,spilled_energy,161,161,0,0,None
0,default,generation_power,162,162,0,0,None
0,area,unsupplied_energy,162,162,0,0,None
0,area,spilled_energy,162,162,0,0,None
0,default,generation_power,163,163,0,0,None
0,area,unsupplied_energy,163,163,0,0,None
0,area,spilled_energy,163,163,0,0,None
0,default,generation_power,164,164,0,0,None
0,area,unsupplied_energy,164,164,0,0,None
0,area,spilled_energy,164,164,0,0,None
0,default,generation_power,165,165,0,0,None
0,area,unsupplied_energy,165,165,0,0,None
0,area,spilled_energy,165,165,0,0,None
0,default,generation_power,166,166,0,0,None
0,area,unsupplied_energy,166,166,0,0,None
0,area,spilled_energy,166,166,0,0,None
0,default,generation_power,167,167,0,0,None
0,area,unsupplied_energy,167,167,0,0,None
0,area,spilled_energy,167,167,0,0,None
0,default,prop_cost,0,0,0,-0,None
0,default,co2_emissions,0,0,0,0,None
0,default,nh3_emissions,0,0,0,0,None
0,default,so2_emissions,0,0,0,0,None
0,default,nox_emissions,0,0,0,0,None
0,default,pm2_5_emissions,0,0,0,0,None
0,default,pm5_emissions,0,0,0,0,None
0,default,pm10_emissions,0,0,0,0,None
0,default,nmvoc_emissions,0,0,0,0,None
0,default,op1_emissions,0,0,0,0,None
0,default,op2_emissions,0,0,0,0,None
0,default,op3_emissions,0,0,0,0,None
0,default,op4_emissions,0,0,0,0,None
0,default,op5_emissions,0,0,0,0,None
0,default,cluster_availability,0,0,0,0,None
0,default,up_margin,0,0,0,0,None
0,default,min_gen_power,0,0,0,0,None
0,default,down_margin,0,0,0,0,None
0,default,profit,0,0,0,0,None
0,area,imbalance_cost,0,0,0,0,None
0,area,is_loss_of_load,0,0,0,0,None
0,area,actual_load,0,0,0,3978,None
0,default,prop_cost,1,1,0,-0,None
0,default,co2_emissions,1,1,0,0,None
0,default,nh3_emissions,1,1,0,0,None
0,default,so2_emissions,1,1,0,0,None
0,default,nox_emissions,1,1,0,0,None
0,default,pm2_5_emissions,1,1,0,0,None
0,default,pm5_emissions,1,1,0,0,None
0,default,pm10_emissions,1,1,0,0,None
0,default,nmvoc_emissions,1,1,0,0,None
0,default,op1_emissions,1,1,0,0,None
0,default,op2_emissions,1,1,0,0,None
0,default,op3_emissions,1,1,0,0,None
0,default,op4_emissions,1,1,0,0,None
0,default,op5_emissions,1,1,0,0,None
0,default,cluster_availability,1,1,0,0,None
0,default,up_margin,1,1,0,0,None
0,default,min_gen_power,1,1,0,0,None
0,default,down_margin,1,1,0,0,None
0,default,profit,1,1,0,0,None
0,area,imbalance_cost,1,1,0,0,None
0,area,is_loss_of_load,1,1,0,0,None
0,area,actual_load,1,1,0,3686,None
0,default,prop_cost,2,2,0,-0,None
0,default,co2_emissions,2,2,0,0,None
0,default,nh3_emissions,2,2,0,0,None
0,default,so2_emissions,2,2,0,0,None
0,default,nox_emissions,2,2,0,0,None
0,default,pm2_5_emissions,2,2,0,0,None
0,default,pm5_emissions,2,2,0,0,None
0,default,pm10_emissions,2,2,0,0,None
0,default,nmvoc_emissions,2,2,0,0,None
0,default,op1_emissions,2,2,0,0,None
0,default,op2_emissions,2,2,0,0,None
0,default,op3_emissions,2,2,0,0,None
0,default,op4_emissions,2,2,0,0,None
0,default,op5_emissions,2,2,0,0,None
0,default,cluster_availability,2,2,0,0,None
0,default,up_margin,2,2,0,0,None
0,default,min_gen_power,2,2,0,0,None
0,default,down_margin,2,2,0,0,None
0,default,profit,2,2,0,0,None
0,area,imbalance_cost,2,2,0,0,None
0,area,is_loss_of_load,2,2,0,0,None
0,area,actual_load,2,2,0,3537,None
0,default,prop_cost,3,3,0,-0,None
0,default,co2_emissions,3,3,0,0,None
0,default,nh3_emissions,3,3,0,0,None
0,default,so2_emissions,3,3,0,0,None
0,default,nox_emissions,3,3,0,0,None
0,default,pm2_5_emissions,3,3,0,0,None
0,default,pm5_emissions,3,3,0,0,None
0,default,pm10_emissions,3,3,0,0,None
0,default,nmvoc_emissions,3,3,0,0,None
0,default,op1_emissions,3,3,0,0,None
0,default,op2_emissions,3,3,0,0,None
0,default,op3_emissions,3,3,0,0,None
0,default,op4_emissions,3,3,0,0,None
0,default,op5_emissions,3,3,0,0,None
0,default,cluster_availability,3,3,0,0,None
0,default,up_margin,3,3,0,0,None
0,default,min_gen_power,3,3,0,0,None
0,default,down_margin,3,3,0,0,None
0,default,profit,3,3,0,0,None
0,area,imbalance_cost,3,3,0,0,None
0,area,is_loss_of_load,3,3,0,0,None
0,area,actual_load,3,3,0,3505,None
0,default,prop_cost,4,4,0,-0,None
0,default,co2_emissions,4,4,0,0,None
0,default,nh3_emissions,4,4,0,0,None
0,default,so2_emissions,4,4,0,0,None
0,default,nox_emissions,4,4,0,0,None
0,default,pm2_5_emissions,4,4,0,0,None
0,default,pm5_emissions,4,4,0,0,None
0,default,pm10_emissions,4,4,0,0,None
0,default,nmvoc_emissions,4,4,0,0,None
0,default,op1_emissions,4,4,0,0,None
0,default,op2_emissions,4,4,0,0,None
0,default,op3_emissions,4,4,0,0,None
0,default,op4_emissions,4,4,0,0,None
0,default,op5_emissions,4,4,0,0,None
0,default,cluster_availability,4,4,0,0,None
0,default,up_margin,4,4,0,0,None
0,default,min_gen_power,4,4,0,0,None
0,default,down_margin,4,4,0,0,None
0,default,profit,4,4,0,0,None
0,area,imbalance_cost,4,4,0,0,None
0,area,is_loss_of_load,4,4,0,0,None
0,area,actual_load,4,4,0,3628,None
0,default,prop_cost,5,5,0,-0,None
0,default,co2_emissions,5,5,0,0,None
0,default,nh3_emissions,5,5,0,0,None
0,default,so2_emissions,5,5,0,0,None
0,default,nox_emissions,5,5,0,0,None
0,default,pm2_5_emissions,5,5,0,0,None
0,default,pm5_emissions,5,5,0,0,None
0,default,pm10_emissions,5,5,0,0,None
0,default,nmvoc_emissions,5,5,0,0,None
0,default,op1_emissions,5,5,0,0,None
0,default,op2_emissions,5,5,0,0,None
0,default,op3_emissions,5,5,0,0,None
0,default,op4_emissions,5,5,0,0,None
0,default,op5_emissions,5,5,0,0,None
0,default,cluster_availability,5,5,0,0,None
0,default,up_margin,5,5,0,0,None
0,default,min_gen_power,5,5,0,0,None
0,default,down_margin,5,5,0,0,None
0,default,profit,5,5,0,0,None
0,area,imbalance_cost,5,5,0,0,None
0,area,is_loss_of_load,5,5,0,0,None
0,area,actual_load,5,5,0,3929,None
0,default,prop_cost,6,6,0,-0,None
0,default,co2_emissions,6,6,0,0,None
0,default,nh3_emissions,6,6,0,0,None
0,default,so2_emissions,6,6,0,0,None
0,default,nox_emissions,6,6,0,0,None
0,default,pm2_5_emissions,6,6,0,0,None
0,default,pm5_emissions,6,6,0,0,None
0,default,pm10_emissions,6,6,0,0,None
0,default,nmvoc_emissions,6,6,0,0,None
0,default,op1_emissions,6,6,0,0,None
0,default,op2_emissions,6,6,0,0,None
0,default,op3_emissions,6,6,0,0,None
0,default,op4_emissions,6,6,0,0,None
0,default,op5_emissions,6,6,0,0,None
0,default,cluster_availability,6,6,0,0,None
0,default,up_margin,6,6,0,0,None
0,default,min_gen_power,6,6,0,0,None
0,default,down_margin,6,6,0,0,None
0,default,profit,6,6,0,0,None
0,area,imbalance_cost,6,6,0,0,None
0,area,is_loss_of_load,6,6,0,0,None
0,area,actual_load,6,6,0,4430,None
0,default,prop_cost,7,7,0,-0,None
0,default,co2_emissions,7,7,0,0,None
0,default,nh3_emissions,7,7,0,0,None
0,default,so2_emissions,7,7,0,0,None
0,default,nox_emissions,7,7,0,0,None
0,default,pm2_5_emissions,7,7,0,0,None
0,default,pm5_emissions,7,7,0,0,None
0,default,pm10_emissions,7,7,0,0,None
0,default,nmvoc_emissions,7,7,0,0,None
0,default,op1_emissions,7,7,0,0,None
0,default,op2_emissions,7,7,0,0,None
0,default,op3_emissions,7,7,0,0,None
0,default,op4_emissions,7,7,0,0,None
0,default,op5_emissions,7,7,0,0,None
0,default,cluster_availability,7,7,0,0,None
0,default,up_margin,7,7,0,0,None
0,default,min_gen_power,7,7,0,0,None
0,default,down_margin,7,7,0,0,None
0,default,profit,7,7,0,0,None
0,area,imbalance_cost,7,7,0,0,None
0,area,is_loss_of_load,7,7,0,0,None
0,area,actual_load,7,7,0,4934,None
0,default,prop_cost,8,8,0,-0,None
0,default,co2_emissions,8,8,0,0,None
0,default,nh3_emissions,8,8,0,0,None
0,default,so2_emissions,8,8,0,0,None
0,default,nox_emissions,8,8,0,0,None
0,default,pm2_5_emissions,8,8,0,0,None
0,default,pm5_emissions,8,8,0,0,None
0,default,pm10_emissions,8,8,0,0,None
0,default,nmvoc_emissions,8,8,0,0,None
0,default,op1_emissions,8,8,0,0,None
0,default,op2_emissions,8,8,0,0,None
0,default,op3_emissions,8,8,0,0,None
0,default,op4_emissions,8,8,0,0,None
0,default,op5_emissions,8,8,0,0,None
0,default,cluster_availability,8,8,0,0,None
0,default,up_margin,8,8,0,0,None
0,default,min_gen_power,8,8,0,0,None
0,default,down_margin,8,8,0,0,None
0,default,profit,8,8,0,0,None
0,area,imbalance_cost,8,8,0,0,None
0,area,is_loss_of_load,8,8,0,0,None
0,area,actual_load,8,8,0,5061,None
0,default,prop_cost,9,9,0,-0,None
0,default,co2_emissions,9,9,0,0,None
0,default,nh3_emissions,9,9,0,0,None
0,default,so2_emissions,9,9,0,0,None
0,default,nox_emissions,9,9,0,0,None
0,default,pm2_5_emissions,9,9,0,0,None
0,default,pm5_emissions,9,9,0,0,None
0,default,pm10_emissions,9,9,0,0,None
0,default,nmvoc_emissions,9,9,0,0,None
0,default,op1_emissions,9,9,0,0,None
0,default,op2_emissions,9,9,0,0,None
0,default,op3_emissions,9,9,0,0,None
0,default,op4_emissions,9,9,0,0,None
0,default,op5_emissions,9,9,0,0,None
0,default,cluster_availability,9,9,0,0,None
0,default,up_margin,9,9,0,0,None
0,default,min_gen_power,9,9,0,0,None
0,default,down_margin,9,9,0,0,None
0,default,profit,9,9,0,0,None
0,area,imbalance_cost,9,9,0,0,None
0,area,is_loss_of_load,9,9,0,0,None
0,area,actual_load,9,9,0,5172,None
0,default,prop_cost,10,10,0,-0,None
0,default,co2_emissions,10,10,0,0,None
0,default,nh3_emissions,10,10,0,0,None
0,default,so2_emissions,10,10,0,0,None
0,default,nox_emissions,10,10,0,0,None
0,default,pm2_5_emissions,10,10,0,0,None
0,default,pm5_emissions,10,10,0,0,None
0,default,pm10_emissions,10,10,0,0,None
0,default,nmvoc_emissions,10,10,0,0,None
0,default,op1_emissions,10,10,0,0,None
0,default,op2_emissions,10,10,0,0,None
0,default,op3_emissions,10,10,0,0,None
0,default,op4_emissions,10,10,0,0,None
0,default,op5_emissions,10,10,0,0,None
0,default,cluster_availability,10,10,0,0,None
0,default,up_margin,10,10,0,0,None
0,default,min_gen_power,10,10,0,0,None
0,default,down_margin,10,10,0,0,None
0,default,profit,10,10,0,0,None
0,area,imbalance_cost,10,10,0,0,None
0,area,is_loss_of_load,10,10,0,0,None
0,area,actual_load,10,10,0,5276,None
0,default,prop_cost,11,11,0,-0,None
0,default,co2_emissions,11,11,0,0,None
0,default,nh3_emissions,11,11,0,0,None
0,default,so2_emissions,11,11,0,0,None
0,default,nox_emissions,11,11,0,0,None
0,default,pm2_5_emissions,11,11,0,0,None
0,default,pm5_emissions,11,11,0,0,None
0,default,pm10_emissions,11,11,0,0,None
0,default,nmvoc_emissions,11,11,0,0,None
0,default,op1_emissions,11,11,0,0,None
0,default,op2_emissions,11,11,0,0,None
0,default,op3_emissions,11,11,0,0,None
0,default,op4_emissions,11,11,0,0,None
0,default,op5_emissions,11,11,0,0,None
0,default,cluster_availability,11,11,0,0,None
0,default,up_margin,11,11,0,0,None
0,default,min_gen_power,11,11,0,0,None
0,default,down_margin,11,11,0,0,None
0,default,profit,11,11,0,0,None
0,area,imbalance_cost,11,11,0,0,None
0,area,is_loss_of_load,11,11,0,0,None
0,area,actual_load,11,11,0,5243,None
0,default,prop_cost,12,12,0,-0,None
0,default,co2_emissions,12,12,0,0,None
0,default,nh3_emissions,12,12,0,0,None
0,default,so2_emissions,12,12,0,0,None
0,default,nox_emissions,12,12,0,0,None
0,default,pm2_5_emissions,12,12,0,0,None
0,default,pm5_emissions,12,12,0,0,None
0,default,pm10_emissions,12,12,0,0,None
0,default,nmvoc_emissions,12,12,0,0,None
0,default,op1_emissions,12,12,0,0,None
0,default,op2_emissions,12,12,0,0,None
0,default,op3_emissions,12,12,0,0,None
0,default,op4_emissions,12,12,0,0,None
0,default,op5_emissions,12,12,0,0,None
0,default,cluster_availability,12,12,0,0,None
0,default,up_margin,12,12,0,0,None
0,default,min_gen_power,12,12,0,0,None
0,default,down_margin,12,12,0,0,None
0,default,profit,12,12,0,0,None
0,area,imbalance_cost,12,12,0,0,None
0,area,is_loss_of_load,12,12,0,0,None
0,area,actual_load,12,12,0,5223,None
0,default,prop_cost,13,13,0,-0,None
0,default,co2_emissions,13,13,0,0,None
0,default,nh3_emissions,13,13,0,0,None
0,default,so2_emissions,13,13,0,0,None
0,default,nox_emissions,13,13,0,0,None
0,default,pm2_5_emissions,13,13,0,0,None
0,default,pm5_emissions,13,13,0,0,None
0,default,pm10_emissions,13,13,0,0,None
0,default,nmvoc_emissions,13,13,0,0,None
0,default,op1_emissions,13,13,0,0,None
0,default,op2_emissions,13,13,0,0,None
0,default,op3_emissions,13,13,0,0,None
0,default,op4_emissions,13,13,0,0,None
0,default,op5_emissions,13,13,0,0,None
0,default,cluster_availability,13,13,0,0,None
0,default,up_margin,13,13,0,0,None
0,default,min_gen_power,13,13,0,0,None
0,default,down_margin,13,13,0,0,None
0,default,profit,13,13,0,0,None
0,area,imbalance_cost,13,13,0,0,None
0,area,is_loss_of_load,13,13,0,0,None
0,area,actual_load,13,13,0,4992,None
0,default,prop_cost,14,14,0,-0,None
0,default,co2_emissions,14,14,0,0,None
0,default,nh3_emissions,14,14,0,0,None
0,default,so2_emissions,14,14,0,0,None
0,default,nox_emissions,14,14,0,0,None
0,default,pm2_5_emissions,14,14,0,0,None
0,default,pm5_emissions,14,14,0,0,None
